4732386.860,2266228.797,1327.550
4732386.858,2266225.797,1327.500
4732390.097,2266228.797,1327.539
4732390.095,2266225.797,1327.500
4732393.334,2266228.797,1327.528
4732393.332,2266225.797,1327.500
4732396.567,2266228.797,1327.517
4732396.565,2266225.797,1327.500
4732326.788,2266221.487,1328.169
4732326.781,2266218.487,1328.154
4732330.025,2266221.487,1328.126
4732330.018,2266218.487,1328.135
4732333.262,2266221.487,1328.108
4732333.254,2266218.487,1328.116
4732336.498,2266221.487,1328.089
4732336.491,2266218.487,1328.097
4732339.735,2266221.487,1328.070
4732339.728,2266218.487,1328.079
4732342.972,2266221.487,1328.052
4732342.964,2266218.487,1328.060
4732346.208,2266221.487,1328.033
4732346.201,2266218.487,1328.041
4732349.445,2266221.487,1328.014
4732349.438,2266218.487,1328.023
4732352.682,2266221.487,1327.819
4732352.675,2266218.487,1328.004
4732355.918,2266221.487,1327.775
4732355.911,2266218.487,1327.725
4732359.155,2266221.487,1327.731
4732359.148,2266218.487,1327.690
4732362.388,2266221.487,1327.688
4732362.381,2266218.487,1327.661
4732363.653,2266221.487,1327.679
4732363.653,2266218.487,1327.653
4732366.890,2266221.487,1327.674
4732366.890,2266218.487,1327.633
4732370.127,2266221.487,1327.670
4732370.127,2266218.487,1327.620
4732373.364,2266221.487,1327.665
4732373.364,2266218.487,1327.612
4732376.601,2266221.487,1327.660
4732376.601,2266218.487,1327.613
4732379.838,2266221.487,1327.655
4732379.837,2266218.487,1327.611
4732383.075,2266221.487,1327.650
4732383.074,2266218.487,1327.613
4732386.312,2266221.487,1327.645
4732386.311,2266218.487,1327.606
4732389.549,2266221.487,1327.640
4732389.548,2266218.487,1327.596
4732392.786,2266221.487,1327.635
4732392.785,2266218.487,1327.595
4732396.023,2266221.487,1327.630
4732396.022,2266218.487,1327.596
4732399.256,2266221.487,1327.625
4732399.255,2266218.487,1327.596
4732329.477,2266214.189,1328.174
4732329.471,2266211.189,1328.158
4732332.714,2266214.189,1328.136
4732332.708,2266211.189,1328.140
4732335.951,2266214.189,1328.113
4732335.945,2266211.189,1328.121
4732339.188,2266214.189,1328.094
4732339.181,2266211.189,1328.102
4732342.424,2266214.189,1328.075
4732342.418,2266211.189,1328.084
4732345.661,2266214.189,1328.057
4732345.655,2266211.189,1328.065
4732348.898,2266214.189,1328.038
4732348.892,2266211.189,1328.046
4732352.135,2266214.189,1328.019
4732352.128,2266211.189,1328.028
4732355.371,2266214.189,1328.001
4732355.365,2266211.189,1328.009
4732358.608,2266214.189,1327.827
4732358.602,2266211.189,1327.834
4732361.845,2266214.189,1327.789
4732361.839,2266211.189,1327.737
4732365.078,2266214.189,1327.750
4732365.072,2266211.189,1327.721
4732366.343,2266214.189,1327.745
4732366.343,2266211.189,1327.718
4732369.580,2266214.189,1327.744
4732369.580,2266211.189,1327.710
4732372.817,2266214.189,1327.743
4732372.817,2266211.189,1327.705
4732376.054,2266214.189,1327.742
4732376.054,2266211.189,1327.712
4732379.291,2266214.189,1327.741
4732379.291,2266211.189,1327.721
4732382.528,2266214.189,1327.740
4732382.528,2266211.189,1327.730
4732385.765,2266214.189,1327.739
4732385.765,2266211.189,1327.733
4732389.002,2266214.189,1327.738
4732389.002,2266211.189,1327.722
4732392.239,2266214.189,1327.737
4732392.239,2266211.189,1327.718
4732395.476,2266214.189,1327.736
4732395.476,2266211.189,1327.719
4732398.713,2266214.189,1327.735
4732398.713,2266211.189,1327.715
4732401.946,2266214.189,1327.734
4732401.946,2266211.189,1327.705
4732332.165,2266206.879,1328.180
4732332.160,2266203.879,1328.163
4732335.402,2266206.879,1328.151
4732335.397,2266203.879,1328.144
4732338.639,2266206.879,1328.122
4732338.634,2266203.879,1328.126
4732341.875,2266206.879,1328.099
4732341.871,2266203.879,1328.107
4732345.112,2266206.879,1328.080
4732345.108,2266203.879,1328.089
4732348.349,2266206.879,1328.062
4732348.344,2266203.879,1328.070
4732351.586,2266206.879,1328.043
4732351.581,2266203.879,1328.051
4732354.823,2266206.879,1328.024
4732354.818,2266203.879,1328.033
4732358.060,2266206.879,1328.006
4732358.055,2266203.879,1328.014
4732361.297,2266206.879,1327.918
4732361.292,2266203.879,1327.967
4732364.534,2266206.879,1327.889
4732364.529,2266203.879,1327.878
4732367.766,2266206.879,1327.860
4732367.762,2266203.879,1327.829
4732369.034,2266206.879,1327.860
4732369.034,2266203.879,1327.825
4732372.271,2266206.879,1327.862
4732372.271,2266203.879,1327.803
4732375.508,2266206.879,1327.864
4732375.508,2266203.879,1327.813
4732378.745,2266206.879,1327.865
4732378.745,2266203.879,1327.824
4732381.982,2266206.879,1327.867
4732381.982,2266203.879,1327.835
4732385.219,2266206.879,1327.868
4732385.219,2266203.879,1327.844
4732388.456,2266206.879,1327.870
4732388.456,2266203.879,1327.839
4732391.693,2266206.879,1327.871
4732391.693,2266203.879,1327.842
4732394.930,2266206.879,1327.873
4732394.930,2266203.879,1327.845
4732398.167,2266206.879,1327.874
4732398.167,2266203.879,1327.836
4732401.404,2266206.879,1327.876
4732401.404,2266203.879,1327.837
4732404.637,2266206.879,1327.878
4732404.637,2266203.879,1327.844
4732334.844,2266199.581,1328.186
4732334.840,2266196.581,1328.168
4732338.081,2266199.581,1328.165
4732338.077,2266196.581,1328.149
4732341.318,2266199.581,1328.145
4732341.314,2266196.581,1328.131
4732344.554,2266199.581,1328.124
4732344.551,2266196.581,1328.112
4732347.791,2266199.581,1328.104
4732347.788,2266196.581,1328.093
4732351.028,2266199.581,1328.084
4732351.025,2266196.581,1328.075
4732354.265,2266199.581,1328.063
4732354.262,2266196.581,1328.056
4732357.502,2266199.581,1328.043
4732357.499,2266196.581,1328.038
4732360.739,2266199.581,1328.023
4732360.736,2266196.581,1328.019
4732363.976,2266199.581,1328.002
4732363.973,2266196.581,1328.001
4732367.213,2266199.581,1327.982
4732367.210,2266196.581,1327.963
4732370.446,2266199.581,1327.962
4732370.443,2266196.581,1327.933
4732371.723,2266199.581,1327.954
4732371.724,2266196.581,1327.921
4732374.960,2266199.581,1327.960
4732374.961,2266196.581,1327.915
4732378.197,2266199.581,1327.965
4732378.198,2266196.581,1327.926
4732381.434,2266199.581,1327.971
4732381.435,2266196.581,1327.936
4732384.671,2266199.581,1327.976
4732384.672,2266196.581,1327.947
4732387.908,2266199.581,1327.982
4732387.909,2266196.581,1327.952
4732391.145,2266199.581,1327.988
4732391.146,2266196.581,1327.964
4732394.382,2266199.581,1327.993
4732394.383,2266196.581,1327.969
4732397.619,2266199.581,1327.999
4732397.620,2266196.581,1327.973
4732400.856,2266199.581,1328.004
4732400.857,2266196.581,1327.979
4732404.093,2266199.581,1328.010
4732404.094,2266196.581,1327.987
4732407.326,2266199.581,1328.015
4732407.327,2266196.581,1327.994
4732337.530,2266192.277,1328.191
4732337.528,2266189.277,1328.172
4732340.767,2266192.277,1328.175
4732340.765,2266189.277,1328.154
4732344.004,2266192.277,1328.159
4732344.002,2266189.277,1328.135
4732347.241,2266192.277,1328.143
4732347.239,2266189.277,1328.117
4732350.478,2266192.277,1328.128
4732350.476,2266189.277,1328.098
4732353.715,2266192.277,1328.112
4732353.713,2266189.277,1328.080
4732356.952,2266192.277,1328.096
4732356.949,2266189.277,1328.061
4732360.189,2266192.277,1328.080
4732360.186,2266189.277,1328.043
4732363.426,2266192.277,1328.065
4732363.423,2266189.277,1328.024
4732366.663,2266192.277,1328.049
4732366.660,2266189.277,1328.007
4732369.900,2266192.277,1328.033
4732369.897,2266189.277,1328.000
4732373.133,2266192.277,1328.017
4732373.130,2266189.277,1328.000
4732374.413,2266192.277,1328.015
4732374.412,2266189.277,1328.000
4732377.650,2266192.277,1328.010
4732377.649,2266189.277,1328.000
4732380.887,2266192.277,1328.004
4732380.886,2266189.277,1328.000
4732384.124,2266192.277,1328.000
4732384.123,2266189.277,1328.000
4732387.361,2266192.277,1328.000
4732387.360,2266189.277,1327.998
4732390.598,2266192.277,1328.000
4732390.597,2266189.277,1327.970
4732393.835,2266192.277,1327.998
4732393.834,2266189.277,1327.959
4732397.072,2266192.277,1327.987
4732397.071,2266189.277,1327.948
4732400.309,2266192.277,1327.987
4732400.308,2266189.277,1327.944
4732403.546,2266192.277,1327.993
4732403.545,2266189.277,1327.943
4732406.783,2266192.277,1327.999
4732406.782,2266189.277,1327.948
4732410.016,2266192.277,1328.000
4732410.015,2266189.277,1327.954
4732340.210,2266184.973,1328.195
4732340.208,2266181.973,1328.177
4732343.447,2266184.973,1328.179
4732343.445,2266181.973,1328.159
4732346.684,2266184.973,1328.163
4732346.681,2266181.973,1328.140
4732349.921,2266184.973,1328.147
4732349.918,2266181.973,1328.122
4732353.158,2266184.973,1328.131
4732353.155,2266181.973,1328.103
4732356.395,2266184.973,1328.114
4732356.392,2266181.973,1328.086
4732359.632,2266184.973,1328.098
4732359.629,2266181.973,1328.067
4732362.869,2266184.973,1328.082
4732362.866,2266181.973,1328.049
4732366.106,2266184.973,1328.066
4732366.103,2266181.973,1328.030
4732369.343,2266184.973,1328.050
4732369.340,2266181.973,1328.012
4732372.580,2266184.973,1328.033
4732372.577,2266181.973,1328.000
4732375.813,2266184.973,1328.017
4732375.810,2266181.973,1328.000
4732377.103,2266184.973,1328.014
4732377.100,2266181.973,1328.000
4732380.340,2266184.973,1328.000
4732380.337,2266181.973,1327.996
4732383.577,2266184.973,1327.993
4732383.574,2266181.973,1327.963
4732386.814,2266184.973,1327.966
4732386.811,2266181.973,1327.929
4732390.051,2266184.973,1327.950
4732390.048,2266181.973,1327.895
4732393.288,2266184.973,1327.934
4732393.285,2266181.973,1327.870
4732396.525,2266184.973,1327.918
4732396.522,2266181.973,1327.855
4732399.762,2266184.973,1327.902
4732399.759,2266181.973,1327.843
4732402.999,2266184.973,1327.886
4732402.996,2266181.973,1327.833
4732406.236,2266184.973,1327.873
4732406.233,2266181.973,1327.823
4732409.473,2266184.973,1327.880
4732409.470,2266181.973,1327.828
4732412.705,2266184.973,1327.886
4732412.703,2266181.973,1327.835
4732336.040,2266177.669,1328.239
4732336.037,2266174.669,1328.221
4732339.277,2266177.669,1328.221
4732339.274,2266174.669,1328.203
4732342.514,2266177.669,1328.202
4732342.511,2266174.669,1328.184
4732345.751,2266177.669,1328.184
4732345.748,2266174.669,1328.166
4732348.988,2266177.669,1328.165
4732348.985,2266174.669,1328.148
4732352.225,2266177.669,1328.147
4732352.222,2266174.669,1328.129
4732355.462,2266177.669,1328.128
4732355.459,2266174.669,1328.111
4732358.699,2266177.669,1328.110
4732358.696,2266174.669,1328.092
4732361.936,2266177.669,1328.091
4732361.933,2266174.669,1328.074
4732365.173,2266177.669,1328.073
4732365.170,2266174.669,1328.055
4732368.410,2266177.669,1328.054
4732368.407,2266174.669,1328.037
4732371.643,2266177.669,1328.036
4732371.640,2266174.669,1328.018
4732386.590,2266177.663,1327.887
4732386.588,2266174.663,1327.857
4732389.827,2266177.663,1327.854
4732389.825,2266174.663,1327.823
4732393.064,2266177.663,1327.841
4732393.062,2266174.663,1327.790
4732396.301,2266177.663,1327.829
4732396.299,2266174.663,1327.760
4732399.538,2266177.663,1327.816
4732399.536,2266174.663,1327.750
4732402.775,2266177.663,1327.804
4732402.773,2266174.663,1327.738
4732406.012,2266177.663,1327.791
4732406.010,2266174.663,1327.727
4732409.249,2266177.663,1327.779
4732409.247,2266174.663,1327.716
4732412.486,2266177.663,1327.767
4732412.484,2266174.663,1327.714
4732415.723,2266177.663,1327.767
4732415.721,2266174.663,1327.715
4732418.960,2266177.663,1327.774
4732418.958,2266174.663,1327.722
4732422.193,2266177.663,1327.781
4732422.191,2266174.663,1327.728
4732337.335,2266170.365,1328.252
4732337.332,2266167.365,1328.234
4732340.571,2266170.365,1328.233
4732340.568,2266167.365,1328.215
4732343.808,2266170.365,1328.215
4732343.805,2266167.365,1328.197
4732347.045,2266170.365,1328.196
4732347.042,2266167.365,1328.178
4732350.282,2266170.365,1328.178
4732350.279,2266167.365,1328.160
4732353.519,2266170.365,1328.160
4732353.516,2266167.365,1328.141
4732356.756,2266170.365,1328.141
4732356.753,2266167.365,1328.123
4732359.993,2266170.365,1328.123
4732359.990,2266167.365,1328.104
4732363.230,2266170.365,1328.104
4732363.227,2266167.365,1328.086
4732366.467,2266170.365,1328.086
4732366.464,2266167.365,1328.068
4732369.704,2266170.365,1328.067
4732369.701,2266167.365,1328.049
4732372.937,2266170.365,1328.049
4732372.934,2266167.365,1328.031
4732387.046,2266170.365,1327.817
4732387.043,2266167.365,1327.794
4732390.283,2266170.365,1327.788
4732390.280,2266167.365,1327.744
4732393.520,2266170.365,1327.768
4732393.517,2266167.365,1327.712
4732396.757,2266170.365,1327.748
4732396.754,2266167.365,1327.686
4732399.994,2266170.365,1327.729
4732399.991,2266167.365,1327.666
4732403.231,2266170.365,1327.709
4732403.228,2266167.365,1327.655
4732406.468,2266170.365,1327.690
4732406.465,2266167.365,1327.639
4732409.705,2266170.365,1327.670
4732409.702,2266167.365,1327.627
4732412.942,2266170.365,1327.653
4732412.938,2266167.365,1327.616
4732416.179,2266170.365,1327.649
4732416.175,2266167.365,1327.601
4732419.416,2266170.365,1327.647
4732419.412,2266167.365,1327.594
4732422.649,2266170.365,1327.648
4732422.645,2266167.365,1327.592
4732348.231,2266163.061,1328.208
4732348.225,2266160.061,1328.191
4732351.468,2266163.061,1328.176
4732351.462,2266160.061,1328.173
4732354.704,2266163.061,1328.146
4732354.699,2266160.061,1328.155
4732357.941,2266163.061,1328.128
4732357.936,2266160.061,1328.136
4732361.178,2266163.061,1328.110
4732361.173,2266160.061,1328.118
4732364.415,2266163.061,1328.091
4732364.410,2266160.061,1328.099
4732367.652,2266163.061,1328.073
4732367.647,2266160.061,1328.081
4732370.889,2266163.061,1328.054
4732370.883,2266160.061,1328.063
4732374.125,2266163.061,1328.036
4732374.120,2266160.061,1328.044
4732377.362,2266163.061,1328.018
4732377.357,2266160.061,1328.026
4732380.599,2266163.061,1327.993
4732380.594,2266160.061,1328.008
4732383.832,2266163.061,1327.857
4732383.827,2266160.061,1327.856
4732385.174,2266163.061,1327.789
4732385.170,2266160.061,1327.750
4732388.411,2266163.061,1327.764
4732388.407,2266160.061,1327.710
4732391.648,2266163.061,1327.740
4732391.644,2266160.061,1327.662
4732394.885,2266163.061,1327.715
4732394.881,2266160.061,1327.621
4732398.122,2266163.061,1327.690
4732398.118,2266160.061,1327.595
4732401.359,2266163.061,1327.666
4732401.355,2266160.061,1327.572
4732404.596,2266163.061,1327.641
4732404.592,2266160.061,1327.566
4732407.833,2266163.061,1327.617
4732407.829,2266160.061,1327.553
4732411.069,2266163.061,1327.592
4732411.065,2266160.061,1327.536
4732414.306,2266163.061,1327.567
4732414.302,2266160.061,1327.518
4732417.543,2266163.061,1327.543
4732417.539,2266160.061,1327.500
4732420.776,2266163.061,1327.518
4732420.772,2266160.061,1327.500
4732350.904,2266155.757,1328.212
4732350.898,2266152.757,1328.196
4732354.141,2266155.757,1328.171
4732354.134,2266152.757,1328.178
4732357.378,2266155.757,1328.151
4732357.371,2266152.757,1328.159
4732360.615,2266155.757,1328.133
4732360.608,2266152.757,1328.141
4732363.851,2266155.757,1328.114
4732363.845,2266152.757,1328.123
4732367.088,2266155.757,1328.096
4732367.081,2266152.757,1328.104
4732370.325,2266155.757,1328.078
4732370.318,2266152.757,1328.086
4732373.562,2266155.757,1328.059
4732373.555,2266152.757,1328.068
4732376.798,2266155.757,1328.041
4732376.792,2266152.757,1328.049
4732380.035,2266155.757,1328.023
4732380.028,2266152.757,1328.031
4732383.272,2266155.757,1328.004
4732383.265,2266152.757,1328.013
4732386.505,2266155.757,1327.765
4732386.498,2266152.757,1327.748
4732387.864,2266155.757,1327.745
4732387.860,2266152.757,1327.721
4732391.101,2266155.757,1327.724
4732391.097,2266152.757,1327.657
4732394.338,2266155.757,1327.704
4732394.334,2266152.757,1327.595
4732397.574,2266155.757,1327.683
4732397.571,2266152.757,1327.574
4732400.811,2266155.757,1327.662
4732400.808,2266152.757,1327.553
4732404.048,2266155.757,1327.642
4732404.045,2266152.757,1327.533
4732407.285,2266155.757,1327.621
4732407.282,2266152.757,1327.512
4732410.522,2266155.757,1327.600
4732410.519,2266152.757,1327.500
4732413.759,2266155.757,1327.580
4732413.756,2266152.757,1327.500
4732416.996,2266155.757,1327.559
4732416.993,2266152.757,1327.500
4732420.233,2266155.757,1327.538
4732420.230,2266152.757,1327.500
4732423.466,2266155.757,1327.518
4732423.463,2266152.757,1327.500
4732353.578,2266148.453,1328.219
4732353.575,2266145.453,1328.201
4732356.815,2266148.453,1328.200
4732356.812,2266145.453,1328.182
4732360.052,2266148.453,1328.182
4732360.049,2266145.453,1328.164
4732363.289,2266148.453,1328.164
4732363.286,2266145.453,1328.146
4732366.526,2266148.453,1328.145
4732366.523,2266145.453,1328.127
4732369.763,2266148.453,1328.127
4732369.760,2266145.453,1328.109
4732373.000,2266148.453,1328.109
4732372.997,2266145.453,1328.091
4732376.237,2266148.453,1328.090
4732376.234,2266145.453,1328.073
4732379.474,2266148.453,1328.072
4732379.471,2266145.453,1328.054
4732382.711,2266148.453,1328.054
4732382.708,2266145.453,1328.036
4732385.948,2266148.453,1328.035
4732385.945,2266145.453,1328.018
4732389.181,2266148.453,1328.017
4732389.178,2266145.453,1327.947
4732390.554,2266148.453,1327.759
4732390.552,2266145.453,1327.730
4732393.791,2266148.453,1327.748
4732393.789,2266145.453,1327.670
4732397.028,2266148.453,1327.736
4732397.026,2266145.453,1327.627
4732400.265,2266148.453,1327.725
4732400.263,2266145.453,1327.616
4732403.502,2266148.453,1327.713
4732403.500,2266145.453,1327.604
4732406.739,2266148.453,1327.702
4732406.737,2266145.453,1327.593
4732409.976,2266148.453,1327.691
4732409.974,2266145.453,1327.582
4732413.213,2266148.453,1327.679
4732413.211,2266145.453,1327.570
4732416.450,2266148.453,1327.668
4732416.448,2266145.453,1327.559
4732419.687,2266148.453,1327.657
4732419.685,2266145.453,1327.548
4732422.924,2266148.453,1327.645
4732422.922,2266145.453,1327.536
4732426.157,2266148.453,1327.634
4732426.155,2266145.453,1327.582
4732356.312,2266141.149,1328.223
4732356.309,2266138.149,1328.205
4732359.549,2266141.149,1328.205
4732359.546,2266138.149,1328.187
4732362.786,2266141.149,1328.187
4732362.783,2266138.149,1328.168
4732366.023,2266141.149,1328.168
4732366.020,2266138.149,1328.150
4732369.260,2266141.149,1328.150
4732369.257,2266138.149,1328.132
4732372.497,2266141.149,1328.132
4732372.494,2266138.149,1328.114
4732375.733,2266141.149,1328.113
4732375.730,2266138.149,1328.095
4732378.970,2266141.149,1328.095
4732378.967,2266138.149,1328.077
4732382.207,2266141.149,1328.077
4732382.204,2266138.149,1328.059
4732385.444,2266141.149,1328.059
4732385.441,2266138.149,1328.041
4732388.681,2266141.149,1328.040
4732388.678,2266138.149,1328.022
4732391.914,2266141.149,1328.022
4732391.911,2266138.149,1328.004
4732393.249,2266141.149,1328.016
4732393.248,2266138.149,1327.919
4732396.486,2266141.149,1328.005
4732396.485,2266138.149,1327.897
4732399.723,2266141.149,1327.995
4732399.722,2266138.149,1327.886
4732402.960,2266141.149,1327.985
4732402.959,2266138.149,1327.876
4732406.197,2266141.149,1327.975
4732406.196,2266138.149,1327.866
4732409.434,2266141.149,1327.965
4732409.433,2266138.149,1327.856
4732412.671,2266141.149,1327.955
4732412.670,2266138.149,1327.846
4732415.908,2266141.149,1327.945
4732415.907,2266138.149,1327.836
4732419.145,2266141.149,1327.935
4732419.144,2266138.149,1327.826
4732422.382,2266141.149,1327.925
4732422.381,2266138.149,1327.816
4732425.619,2266141.149,1327.915
4732425.617,2266138.149,1327.806
4732428.852,2266141.149,1327.905
4732428.850,2266138.149,1327.859
4732360.979,2266133.839,1328.216
4732360.976,2266130.839,1328.198
4732364.216,2266133.839,1328.197
4732364.213,2266130.839,1328.180
4732367.453,2266133.839,1328.179
4732367.450,2266130.839,1328.162
4732370.690,2266133.839,1328.160
4732370.687,2266130.839,1328.144
4732373.927,2266133.839,1328.141
4732373.924,2266130.839,1328.125
4732377.164,2266133.839,1328.122
4732377.161,2266130.839,1328.107
4732380.401,2266133.839,1328.103
4732380.398,2266130.839,1328.089
4732383.638,2266133.839,1328.084
4732383.635,2266130.839,1328.071
4732386.875,2266133.839,1328.065
4732386.872,2266130.839,1328.053
4732390.112,2266133.839,1328.046
4732390.108,2266130.839,1328.034
4732393.348,2266133.839,1328.027
4732393.345,2266130.839,1328.016
4732396.581,2266133.839,1328.008
4732396.578,2266130.839,1327.988
4732397.856,2266133.839,1327.983
4732397.854,2266130.839,1327.942
4732401.138,2266133.839,1327.972
4732401.136,2266130.839,1327.863
4732404.420,2266133.839,1327.962
4732404.418,2266130.839,1327.853
4732407.702,2266133.839,1327.952
4732407.700,2266130.839,1327.901
4732410.984,2266133.839,1327.942
4732410.982,2266130.839,1328.026
4732414.266,2266133.839,1327.932
4732414.264,2266130.839,1327.964
4732417.548,2266133.839,1327.921
4732417.546,2266130.839,1327.856
4732420.830,2266133.839,1327.911
4732420.828,2266130.839,1327.811
4732424.114,2266133.839,1327.901
4732424.112,2266130.839,1327.858
4732365.743,2266126.541,1328.209
4732365.740,2266123.541,1328.191
4732369.219,2266126.541,1328.192
4732369.216,2266123.541,1328.172
4732372.695,2266126.541,1328.175
4732372.692,2266123.541,1328.152
4732376.171,2266126.541,1328.158
4732376.168,2266123.541,1328.133
4732379.647,2266126.541,1328.141
4732379.644,2266123.541,1328.113
4732383.123,2266126.541,1328.124
4732383.120,2266123.541,1328.094
4732386.601,2266126.541,1328.107
